Job ID,Job Title,Department,Location,Open Date,Close Date,Applications Received,Interviews Conducted,Offers Extended,Offers Accepted,Cost-per-Hire,Source,Status,Candidate Name,Hiring Manager
JOB-10724,Software Engineer,Marketing,San Francisco,2024-09-08,,168,28,3,3,2406.76,Referral,Filled,Candidate-10724,Chris Lee
JOB-10725,HR Manager,Data,London,2024-05-22,2024-07-26,187,22,21,17,10668.99,Recruiter,Filled,Candidate-10725,John Smith
JOB-10726,Sales Executive,Marketing,New York,2023-12-03,2024-02-12,97,2,2,0,0.0,Job Board,Open,,John Smith
JOB-10727,Sales Executive,Data,Berlin,2024-04-02,2024-05-26,83,1,1,1,6144.68,Company Website,Filled,Candidate-10727,Jane Doe
JOB-10728,Product Manager,Engineering,New York,2023-01-20,,14,2,2,2,5216.37,Recruiter,Filled,Candidate-10728,Morgan Brown
JOB-10729,Marketing Manager,Product,Sydney,2024-03-26,2024-06-11,130,17,16,14,8751.93,Referral,Filled,Candidate-10729,Jane Doe
JOB-10730,Data Scientist,Sales,London,2024-03-18,2024-04-15,68,8,1,0,0.0,Company Website,Closed,,Taylor Davis
JOB-10731,HR Manager,HR,San Francisco,2024-10-24,2024-11-24,180,10,1,0,0.0,Referral,Filled,,Taylor Davis
JOB-10732,Marketing Manager,Engineering,San Francisco,2023-02-05,2023-04-12,87,14,14,6,5238.08,Recruiter,Filled,Candidate-10732,Morgan Brown
JOB-10733,Sales Executive,Product,Tokyo,2024-11-26,2024-12-20,141,15,11,1,4674.53,Referral,Filled,Candidate-10733,Jane Doe
JOB-10734,Sales Executive,Marketing,Berlin,2024-03-03,2024-05-25,49,2,0,0,0.0,Recruiter,Filled,,Morgan Brown
JOB-10735,Product Manager,HR,San Francisco,2023-06-01,2023-07-17,94,7,3,3,10438.27,Referral,Filled,Candidate-10735,Jane Doe
JOB-10736,HR Manager,Marketing,Tokyo,2024-12-23,2025-02-10,137,27,1,1,4411.2,Job Board,Filled,Candidate-10736,Taylor Davis
JOB-10737,Data Scientist,Sales,London,2023-11-02,2023-12-16,143,3,0,0,0.0,Company Website,Filled,,Morgan Brown
JOB-10738,Data Scientist,Marketing,San Francisco,2023-05-04,2023-05-09,170,3,0,0,0.0,LinkedIn,Filled,,Jane Doe
JOB-10739,HR Manager,HR,San Francisco,2024-12-23,,123,3,0,0,0.0,LinkedIn,Open,,Alex Johnson
JOB-10740,Marketing Manager,Data,Tokyo,2023-08-04,2023-10-11,81,14,11,9,6113.51,Company Website,Filled,Candidate-10740,Jane Doe
JOB-10741,Data Scientist,HR,London,2024-01-04,2024-01-26,52,1,1,0,0.0,Referral,Open,,Chris Lee
JOB-10742,Product Manager,Sales,San Francisco,2023-01-19,2023-03-02,72,10,0,0,0.0,LinkedIn,Closed,,Taylor Davis
JOB-10743,Data Scientist,Marketing,Berlin,2023-08-13,2023-11-04,34,5,4,0,0.0,Job Board,Open,,Alex Johnson
JOB-10744,Marketing Manager,Sales,London,2024-08-12,2024-10-18,17,2,2,1,4882.03,Job Board,Filled,Candidate-10744,Taylor Davis
JOB-10745,Software Engineer,Sales,London,2023-10-05,2023-10-14,178,13,7,1,1787.26,Job Board,Filled,Candidate-10745,Chris Lee
JOB-10746,Sales Executive,Marketing,London,2024-10-05,2024-10-20,178,11,8,2,1929.89,Job Board,Filled,Candidate-10746,Alex Johnson
JOB-10747,Data Scientist,Product,Sydney,2024-01-11,2024-03-23,30,1,1,1,11527.2,Referral,Filled,Candidate-10747,Chris Lee
JOB-10748,Sales Executive,Data,Berlin,2023-02-20,2023-02-28,107,10,3,2,9594.22,Referral,Filled,Candidate-10748,John Smith
JOB-10749,Data Scientist,Marketing,San Francisco,2024-02-25,2024-03-22,68,8,4,0,0.0,Referral,Open,,Taylor Davis
JOB-10750,HR Manager,Sales,Sydney,2023-11-10,2023-12-28,172,30,2,1,10055.94,Company Website,Filled,Candidate-10750,Chris Lee
JOB-10751,Software Engineer,Marketing,Sydney,2023-02-08,2023-04-28,62,6,0,0,0.0,Referral,Filled,,John Smith
JOB-10752,Data Scientist,HR,Tokyo,2023-09-09,,170,12,2,0,0.0,Recruiter,Filled,,Alex Johnson
JOB-10753,Software Engineer,Data,Sydney,2024-06-28,2024-08-17,62,2,2,1,5777.0,Company Website,Filled,Candidate-10753,Alex Johnson
JOB-10754,Software Engineer,Marketing,London,2023-10-26,2024-01-03,177,9,4,4,4798.64,Referral,Filled,Candidate-10754,Morgan Brown
JOB-10755,Marketing Manager,Engineering,Berlin,2023-05-28,2023-06-12,176,32,22,0,0.0,Referral,Open,,Taylor Davis
JOB-10756,Software Engineer,Marketing,Sydney,2023-05-29,2023-08-21,86,16,7,4,12898.18,LinkedIn,Filled,Candidate-10756,Alex Johnson
JOB-10757,Software Engineer,Marketing,Berlin,2024-04-07,2024-05-22,55,7,3,3,4369.62,Job Board,Filled,Candidate-10757,Jane Doe
JOB-10758,Product Manager,Product,San Francisco,2023-07-14,2023-08-12,30,3,3,0,0.0,Job Board,Filled,,Morgan Brown
JOB-10759,Product Manager,Engineering,London,2023-01-06,2023-01-28,114,4,0,0,0.0,Job Board,Closed,,Jane Doe
JOB-10760,Sales Executive,Sales,San Francisco,2023-01-02,,14,1,1,0,0.0,Referral,Open,,John Smith
JOB-10761,Product Manager,Product,London,2024-12-02,2025-01-24,181,9,3,1,3861.82,Job Board,Filled,Candidate-10761,Chris Lee
JOB-10762,Marketing Manager,Marketing,New York,2024-09-11,,71,2,0,0,0.0,Recruiter,Closed,,Alex Johnson
JOB-10763,Software Engineer,Data,London,2023-09-30,2023-10-26,154,28,20,15,10053.33,Company Website,Filled,Candidate-10763,Taylor Davis
JOB-10764,Software Engineer,Product,London,2024-10-19,2024-12-19,89,4,0,0,0.0,LinkedIn,Open,,Taylor Davis
JOB-10765,Marketing Manager,Marketing,Sydney,2023-04-09,2023-05-24,199,38,38,9,12020.22,Company Website,Filled,Candidate-10765,Taylor Davis
JOB-10766,Software Engineer,Product,Tokyo,2023-12-19,2024-02-12,165,27,25,6,11664.26,Referral,Filled,Candidate-10766,Alex Johnson
JOB-10767,Marketing Manager,Marketing,New York,2023-08-19,2023-09-30,19,3,3,1,4211.2,Job Board,Filled,Candidate-10767,Chris Lee
JOB-10768,Software Engineer,Marketing,London,2023-09-07,,19,3,1,0,0.0,Referral,Closed,,John Smith
JOB-10769,Data Scientist,Marketing,London,2024-09-12,,158,17,15,6,8432.42,Referral,Filled,Candidate-10769,Alex Johnson
JOB-10770,Software Engineer,Product,Tokyo,2023-09-11,2023-11-24,139,11,6,0,0.0,Company Website,Filled,,Morgan Brown
JOB-10771,Marketing Manager,HR,New York,2024-11-28,2024-12-25,88,9,4,1,4128.63,Job Board,Filled,Candidate-10771,Morgan Brown
JOB-10772,Product Manager,Product,London,2024-07-14,,112,6,3,0,0.0,Referral,Filled,,Morgan Brown
JOB-10773,Data Scientist,Marketing,Tokyo,2024-12-03,2024-12-19,143,12,0,0,0.0,LinkedIn,Closed,,Chris Lee
JOB-10774,Software Engineer,Marketing,San Francisco,2023-02-24,2023-04-04,74,13,5,5,8900.93,LinkedIn,Filled,Candidate-10774,Chris Lee
JOB-10775,Product Manager,Product,New York,2023-05-24,2023-06-11,170,20,9,5,4628.87,Job Board,Filled,Candidate-10775,John Smith
JOB-10776,Data Scientist,Product,New York,2023-11-08,,26,2,1,1,6504.03,Job Board,Filled,Candidate-10776,Alex Johnson
JOB-10777,Product Manager,Marketing,Berlin,2024-07-19,2024-09-27,196,7,0,0,0.0,Referral,Open,,Alex Johnson
JOB-10778,HR Manager,Sales,Tokyo,2023-11-11,2024-01-29,55,9,3,1,8035.07,Job Board,Filled,Candidate-10778,Morgan Brown
JOB-10779,HR Manager,Engineering,San Francisco,2024-05-22,2024-08-20,126,16,5,3,13831.32,Recruiter,Filled,Candidate-10779,John Smith
JOB-10780,Sales Executive,Sales,Sydney,2023-04-10,,37,1,1,1,2799.85,Company Website,Filled,Candidate-10780,Taylor Davis
JOB-10781,Data Scientist,Marketing,Berlin,2024-06-04,2024-08-29,12,1,0,0,0.0,Recruiter,Open,,Morgan Brown
JOB-10782,Product Manager,Engineering,Tokyo,2023-07-15,2023-09-10,138,11,1,0,0.0,Referral,Filled,,Morgan Brown
JOB-10783,Data Scientist,HR,San Francisco,2023-10-06,2023-12-30,156,22,9,4,14880.95,Referral,Filled,Candidate-10783,Taylor Davis
JOB-10784,Data Scientist,Marketing,Tokyo,2024-08-31,2024-11-22,193,31,2,1,8654.43,LinkedIn,Filled,Candidate-10784,John Smith
JOB-10785,Sales Executive,Engineering,London,2024-03-10,2024-05-02,69,7,4,0,0.0,Recruiter,Filled,,Taylor Davis
JOB-10786,HR Manager,HR,Sydney,2023-10-31,2023-12-21,174,18,7,6,14348.16,Company Website,Filled,Candidate-10786,John Smith
JOB-10787,Software Engineer,HR,Berlin,2023-01-09,,124,2,0,0,0.0,Job Board,Open,,Alex Johnson
JOB-10788,Marketing Manager,Product,Sydney,2024-03-02,2024-05-17,157,3,1,0,0.0,Recruiter,Closed,,John Smith
JOB-10789,Sales Executive,HR,San Francisco,2024-04-09,2024-06-30,128,13,7,4,13201.06,Job Board,Filled,Candidate-10789,Jane Doe
JOB-10790,Software Engineer,Product,Berlin,2023-04-19,,186,15,7,4,14526.48,Referral,Filled,Candidate-10790,Chris Lee
JOB-10791,Data Scientist,HR,New York,2024-11-20,,186,17,13,4,11687.64,LinkedIn,Filled,Candidate-10791,Morgan Brown
JOB-10792,Sales Executive,Marketing,Sydney,2023-01-16,2023-01-30,102,13,13,4,4311.77,Recruiter,Filled,Candidate-10792,Taylor Davis
JOB-10793,Data Scientist,Engineering,New York,2024-08-24,,62,4,0,0,0.0,Recruiter,Filled,,John Smith
JOB-10794,HR Manager,HR,Berlin,2023-09-20,2023-10-01,61,10,0,0,0.0,Referral,Closed,,John Smith
JOB-10795,Software Engineer,Data,Tokyo,2024-11-06,2025-01-30,157,2,2,2,5283.3,LinkedIn,Filled,Candidate-10795,Chris Lee
JOB-10796,Data Scientist,HR,Berlin,2023-11-06,2023-11-21,123,9,5,2,5038.76,Recruiter,Filled,Candidate-10796,John Smith
JOB-10797,Product Manager,Sales,London,2024-03-27,2024-06-19,115,6,2,2,6275.59,Company Website,Filled,Candidate-10797,Jane Doe
JOB-10798,Marketing Manager,Engineering,London,2024-08-17,2024-10-10,194,7,0,0,0.0,Job Board,Open,,Alex Johnson
JOB-10799,Data Scientist,Marketing,New York,2024-01-28,2024-04-14,18,3,2,2,10790.6,Company Website,Filled,Candidate-10799,Morgan Brown
JOB-10800,Product Manager,Engineering,London,2024-06-04,,142,7,0,0,0.0,Referral,Filled,,Taylor Davis
JOB-10801,Sales Executive,HR,Berlin,2023-10-30,2023-11-15,31,2,0,0,0.0,Job Board,Open,,Chris Lee
JOB-10802,Software Engineer,HR,Berlin,2024-08-25,,131,21,2,0,0.0,Company Website,Closed,,Taylor Davis
JOB-10803,Product Manager,Sales,New York,2023-06-13,2023-07-01,147,29,16,6,4802.94,Recruiter,Filled,Candidate-10803,John Smith
JOB-10804,Data Scientist,Sales,New York,2024-02-22,2024-04-14,33,2,0,0,0.0,LinkedIn,Closed,,Chris Lee
JOB-10805,Sales Executive,Data,New York,2023-04-28,,37,6,0,0,0.0,Job Board,Closed,,Chris Lee
JOB-10806,Sales Executive,Sales,San Francisco,2023-11-19,2023-11-28,38,6,5,3,7075.35,Job Board,Filled,Candidate-10806,John Smith
JOB-10807,Marketing Manager,Sales,Berlin,2024-02-26,,143,13,12,10,8987.09,LinkedIn,Filled,Candidate-10807,Taylor Davis
JOB-10808,HR Manager,Engineering,New York,2024-05-26,2024-07-08,51,10,0,0,0.0,Job Board,Filled,,Morgan Brown
JOB-10809,Software Engineer,Product,London,2023-04-06,,159,13,12,2,5849.13,Referral,Filled,Candidate-10809,Morgan Brown
JOB-10810,Software Engineer,Sales,Sydney,2024-05-09,2024-05-23,91,17,16,8,14887.3,LinkedIn,Filled,Candidate-10810,John Smith
JOB-10811,Product Manager,Engineering,Tokyo,2023-01-26,2023-02-08,45,6,0,0,0.0,Company Website,Closed,,Alex Johnson
JOB-10812,Product Manager,Engineering,London,2024-07-14,,153,2,0,0,0.0,Referral,Filled,,Alex Johnson
JOB-10813,Product Manager,Marketing,New York,2023-09-14,2023-12-09,60,5,3,2,7653.57,Company Website,Filled,Candidate-10813,Alex Johnson
JOB-10814,HR Manager,Data,Berlin,2024-05-06,2024-05-29,44,8,4,2,11831.11,LinkedIn,Filled,Candidate-10814,Taylor Davis
JOB-10815,HR Manager,HR,Berlin,2023-09-04,2023-10-15,165,16,2,1,3721.41,LinkedIn,Filled,Candidate-10815,Alex Johnson
JOB-10816,Software Engineer,Data,Sydney,2023-09-07,2023-09-26,130,22,6,4,9882.57,Company Website,Filled,Candidate-10816,Taylor Davis
JOB-10817,Product Manager,Data,Sydney,2024-06-04,2024-07-20,92,3,2,0,0.0,LinkedIn,Closed,,Jane Doe
JOB-10818,Data Scientist,Marketing,Berlin,2024-05-23,2024-06-10,150,1,0,0,0.0,Job Board,Filled,,John Smith
JOB-10819,Marketing Manager,Data,Tokyo,2024-11-29,2025-01-11,17,1,0,0,0.0,Referral,Open,,Alex Johnson
JOB-10820,Marketing Manager,Engineering,New York,2024-04-04,2024-06-25,12,2,1,1,7459.32,Company Website,Filled,Candidate-10820,Taylor Davis
JOB-10821,HR Manager,Product,London,2024-01-31,,11,2,0,0,0.0,LinkedIn,Open,,John Smith
JOB-10822,Sales Executive,Sales,London,2024-07-10,2024-07-15,157,3,0,0,0.0,Job Board,Open,,Taylor Davis
JOB-10823,Data Scientist,HR,Berlin,2024-10-25,2024-11-04,63,5,4,2,7328.65,Recruiter,Filled,Candidate-10823,Taylor Davis
JOB-10824,Sales Executive,Engineering,New York,2023-09-26,2023-12-25,192,17,11,7,1997.84,Company Website,Filled,Candidate-10824,Chris Lee
JOB-10825,HR Manager,Data,Tokyo,2023-01-08,2023-02-03,23,1,0,0,0.0,Referral,Closed,,Chris Lee
JOB-10826,HR Manager,Marketing,Tokyo,2023-02-07,2023-04-29,126,18,8,2,9817.39,Referral,Filled,Candidate-10826,Jane Doe
JOB-10827,Sales Executive,Marketing,Berlin,2023-03-31,,150,26,9,7,13889.2,Recruiter,Filled,Candidate-10827,John Smith
JOB-10828,Product Manager,Engineering,London,2024-05-01,,83,11,8,7,5213.97,LinkedIn,Filled,Candidate-10828,Morgan Brown
JOB-10829,HR Manager,Marketing,London,2023-12-07,,91,16,6,4,12420.46,Referral,Filled,Candidate-10829,Jane Doe
JOB-10830,HR Manager,HR,New York,2023-02-10,2023-05-03,102,18,7,3,1074.39,Job Board,Filled,Candidate-10830,Morgan Brown
JOB-10831,Sales Executive,Engineering,Sydney,2024-12-18,2025-01-17,125,4,3,2,9720.89,Recruiter,Filled,Candidate-10831,Taylor Davis
JOB-10832,Data Scientist,Marketing,Berlin,2023-03-09,2023-04-21,125,25,25,24,9244.77,Referral,Filled,Candidate-10832,Alex Johnson
JOB-10833,Data Scientist,Marketing,San Francisco,2024-02-06,2024-03-28,191,38,19,5,4096.48,Job Board,Filled,Candidate-10833,Jane Doe
JOB-10834,HR Manager,Engineering,Sydney,2024-11-21,2025-01-30,168,25,24,20,2243.11,LinkedIn,Filled,Candidate-10834,Morgan Brown
JOB-10835,Product Manager,Product,Berlin,2024-03-18,2024-05-04,60,11,7,0,0.0,Company Website,Closed,,Jane Doe
JOB-10836,Data Scientist,Engineering,Tokyo,2023-12-26,,66,13,2,0,0.0,Company Website,Closed,,Chris Lee
JOB-10837,HR Manager,Engineering,Sydney,2023-06-16,2023-08-23,112,3,2,2,9529.16,Recruiter,Filled,Candidate-10837,Taylor Davis
JOB-10838,Software Engineer,Data,Tokyo,2023-04-02,2023-06-21,158,18,18,1,12873.47,Recruiter,Filled,Candidate-10838,Morgan Brown
JOB-10839,Data Scientist,Marketing,Sydney,2024-09-16,,117,23,15,13,11869.31,Job Board,Filled,Candidate-10839,Chris Lee
JOB-10840,Software Engineer,HR,San Francisco,2023-03-21,2023-05-22,184,6,3,0,0.0,LinkedIn,Open,,John Smith
JOB-10841,Software Engineer,Product,Sydney,2023-11-24,2023-11-30,103,3,2,2,9465.48,Job Board,Filled,Candidate-10841,Jane Doe
JOB-10842,Marketing Manager,Sales,Tokyo,2024-11-23,,79,2,1,1,8104.02,LinkedIn,Filled,Candidate-10842,Alex Johnson
JOB-10843,Data Scientist,Engineering,Sydney,2024-04-13,2024-06-18,12,2,2,2,13723.66,LinkedIn,Filled,Candidate-10843,Morgan Brown
JOB-10844,Marketing Manager,Product,Berlin,2023-11-13,,98,1,1,1,6135.14,Recruiter,Filled,Candidate-10844,Alex Johnson
JOB-10845,HR Manager,Product,New York,2023-11-09,2023-11-30,12,1,0,0,0.0,Recruiter,Filled,,Taylor Davis
JOB-10846,Software Engineer,HR,Sydney,2023-11-23,2023-12-10,114,6,3,2,10809.04,Company Website,Filled,Candidate-10846,John Smith
JOB-10847,Data Scientist,Data,Tokyo,2023-02-16,2023-04-22,176,2,0,0,0.0,Recruiter,Closed,,Alex Johnson
JOB-10848,Marketing Manager,Sales,San Francisco,2023-09-12,,140,11,1,1,1775.08,LinkedIn,Filled,Candidate-10848,Morgan Brown
JOB-10849,Software Engineer,Data,San Francisco,2023-05-20,2023-06-05,199,29,27,12,11973.88,Company Website,Filled,Candidate-10849,Chris Lee
JOB-10850,Product Manager,Engineering,Berlin,2023-08-03,2023-09-03,18,3,3,0,0.0,LinkedIn,Filled,,Taylor Davis
JOB-10851,Product Manager,Product,London,2024-12-28,2025-03-12,20,4,1,1,1927.56,Company Website,Filled,Candidate-10851,John Smith
JOB-10852,Data Scientist,Marketing,Berlin,2023-07-17,2023-08-15,60,6,0,0,0.0,Recruiter,Open,,Chris Lee
JOB-10853,HR Manager,HR,Berlin,2024-03-14,2024-06-04,147,11,7,2,7111.44,Company Website,Filled,Candidate-10853,John Smith
JOB-10854,Product Manager,HR,New York,2023-10-07,,167,10,3,2,1914.12,LinkedIn,Filled,Candidate-10854,John Smith
JOB-10855,Sales Executive,Marketing,Berlin,2024-12-30,2025-03-17,186,11,8,4,13137.4,Referral,Filled,Candidate-10855,John Smith
JOB-10856,Sales Executive,HR,Berlin,2023-08-27,2023-11-22,34,5,5,0,0.0,LinkedIn,Open,,Jane Doe
JOB-10857,Sales Executive,Sales,San Francisco,2024-07-05,2024-09-11,165,33,17,3,9744.04,LinkedIn,Filled,Candidate-10857,John Smith
JOB-10858,Marketing Manager,Data,Sydney,2023-10-25,2023-12-11,28,5,4,0,0.0,Company Website,Open,,Morgan Brown
JOB-10859,Data Scientist,Engineering,Berlin,2024-08-13,2024-09-20,178,27,27,22,3389.34,Recruiter,Filled,Candidate-10859,Morgan Brown
JOB-10860,Sales Executive,HR,Berlin,2024-11-17,2025-02-03,32,6,4,1,14053.5,Referral,Filled,Candidate-10860,Taylor Davis
JOB-10861,Sales Executive,Marketing,New York,2024-01-31,2024-03-18,62,4,3,1,11087.59,LinkedIn,Filled,Candidate-10861,John Smith
JOB-10862,Sales Executive,Marketing,Tokyo,2024-03-13,2024-04-10,87,14,11,7,4915.51,Company Website,Filled,Candidate-10862,Morgan Brown
JOB-10863,Sales Executive,Product,New York,2023-04-12,2023-05-09,177,27,2,2,14344.49,Recruiter,Filled,Candidate-10863,John Smith
JOB-10864,Product Manager,Data,Sydney,2023-05-04,2023-07-14,22,2,0,0,0.0,LinkedIn,Closed,,Alex Johnson
JOB-10865,Software Engineer,Sales,London,2023-07-03,,95,1,1,1,4545.8,Referral,Filled,Candidate-10865,Alex Johnson
JOB-10866,Product Manager,Engineering,Sydney,2023-02-25,2023-04-19,35,7,1,0,0.0,Job Board,Closed,,Alex Johnson
JOB-10867,Software Engineer,Product,Berlin,2024-04-14,2024-06-19,180,1,1,1,5371.08,Company Website,Filled,Candidate-10867,John Smith
JOB-10868,Software Engineer,Product,London,2024-08-18,2024-11-05,178,11,7,0,0.0,Referral,Filled,,Morgan Brown
JOB-10869,HR Manager,Product,San Francisco,2023-08-23,2023-10-13,186,27,10,10,14078.11,Recruiter,Filled,Candidate-10869,Alex Johnson
JOB-10870,Marketing Manager,Sales,Tokyo,2023-10-13,2023-11-29,104,9,1,0,0.0,Job Board,Closed,,John Smith
JOB-10871,Product Manager,Sales,London,2023-08-22,2023-10-06,49,3,1,0,0.0,Referral,Closed,,John Smith
JOB-10872,Marketing Manager,Marketing,Sydney,2023-04-12,2023-05-09,134,5,3,3,3948.65,Job Board,Filled,Candidate-10872,John Smith
JOB-10873,Data Scientist,Marketing,Berlin,2023-09-21,,115,12,11,5,13217.48,LinkedIn,Filled,Candidate-10873,Jane Doe
JOB-10874,Sales Executive,Sales,London,2024-12-18,2025-02-17,52,1,0,0,0.0,LinkedIn,Open,,Jane Doe
JOB-10875,Marketing Manager,Product,New York,2023-10-20,2023-11-19,98,7,5,2,9850.57,Referral,Filled,Candidate-10875,Alex Johnson
JOB-10876,Software Engineer,Product,Sydney,2023-05-24,2023-06-27,71,9,3,1,7772.21,LinkedIn,Filled,Candidate-10876,Morgan Brown
JOB-10877,Product Manager,HR,New York,2024-08-22,2024-09-26,196,27,23,22,7184.29,Recruiter,Filled,Candidate-10877,Taylor Davis
JOB-10878,Product Manager,Product,Sydney,2024-05-19,2024-07-18,158,10,1,1,8666.91,Company Website,Filled,Candidate-10878,Taylor Davis
JOB-10879,HR Manager,Product,New York,2023-04-14,2023-07-09,134,3,0,0,0.0,Job Board,Filled,,Morgan Brown
JOB-10880,HR Manager,Engineering,Berlin,2024-09-08,2024-10-26,102,9,8,1,13591.21,Job Board,Filled,Candidate-10880,Taylor Davis
JOB-10881,Product Manager,Product,San Francisco,2023-05-24,,191,2,2,2,10109.6,Company Website,Filled,Candidate-10881,Chris Lee
JOB-10882,Marketing Manager,Product,London,2024-02-16,2024-03-08,159,13,9,3,12455.25,Company Website,Filled,Candidate-10882,Jane Doe
JOB-10883,Software Engineer,Product,New York,2024-06-26,2024-07-15,74,6,0,0,0.0,LinkedIn,Filled,,Chris Lee
JOB-10884,Marketing Manager,Data,London,2023-06-30,,19,2,0,0,0.0,Job Board,Filled,,Taylor Davis
JOB-10885,Sales Executive,HR,New York,2023-02-28,2023-03-10,135,27,18,1,2172.6,Job Board,Filled,Candidate-10885,John Smith
JOB-10886,Sales Executive,Sales,London,2023-03-05,2023-03-27,14,2,2,2,6761.71,Recruiter,Filled,Candidate-10886,Chris Lee
JOB-10887,Marketing Manager,Marketing,London,2023-04-04,2023-04-24,168,23,9,7,5307.83,Recruiter,Filled,Candidate-10887,Alex Johnson
JOB-10888,HR Manager,Data,San Francisco,2024-05-23,2024-07-11,17,3,3,0,0.0,LinkedIn,Closed,,Jane Doe
JOB-10889,Sales Executive,Marketing,Tokyo,2023-07-29,,54,8,4,3,13305.08,Company Website,Filled,Candidate-10889,Taylor Davis
JOB-10890,Data Scientist,Engineering,Sydney,2023-08-23,2023-10-31,198,12,8,1,2356.33,Recruiter,Filled,Candidate-10890,Jane Doe
JOB-10891,HR Manager,HR,Tokyo,2024-04-19,2024-05-16,52,5,5,3,13670.75,LinkedIn,Filled,Candidate-10891,Taylor Davis
JOB-10892,Sales Executive,Data,New York,2024-07-27,2024-09-29,189,1,1,1,2955.04,Job Board,Filled,Candidate-10892,Alex Johnson
JOB-10893,Data Scientist,HR,New York,2024-11-14,2024-12-24,136,14,13,8,5023.73,Recruiter,Filled,Candidate-10893,Jane Doe
JOB-10894,Marketing Manager,Sales,Tokyo,2024-07-17,,29,3,2,0,0.0,Job Board,Closed,,Chris Lee
JOB-10895,Software Engineer,Product,San Francisco,2023-11-08,2023-12-25,181,11,11,9,3320.0,Recruiter,Filled,Candidate-10895,Chris Lee
JOB-10896,Data Scientist,Data,New York,2023-03-08,2023-05-17,95,3,1,0,0.0,Recruiter,Filled,,Jane Doe
JOB-10897,Sales Executive,Sales,San Francisco,2023-09-24,2023-10-24,185,31,17,10,4471.58,Referral,Filled,Candidate-10897,Morgan Brown
JOB-10898,Data Scientist,Product,London,2024-06-01,2024-07-19,190,38,26,3,9644.28,LinkedIn,Filled,Candidate-10898,Jane Doe
JOB-10899,Sales Executive,HR,Sydney,2023-08-30,,128,5,0,0,0.0,Job Board,Closed,,Morgan Brown
JOB-10900,Sales Executive,Sales,London,2024-01-12,,107,16,11,5,10828.24,Referral,Filled,Candidate-10900,Chris Lee
JOB-10901,HR Manager,Sales,London,2023-09-07,2023-10-19,62,5,3,3,4528.76,Recruiter,Filled,Candidate-10901,Taylor Davis
JOB-10902,Software Engineer,Data,San Francisco,2023-06-06,2023-08-26,106,21,5,2,14474.19,LinkedIn,Filled,Candidate-10902,Alex Johnson
JOB-10903,HR Manager,HR,Sydney,2024-06-10,2024-09-07,46,5,4,4,3588.75,Company Website,Filled,Candidate-10903,Chris Lee
JOB-10904,Product Manager,Data,Tokyo,2023-07-20,2023-07-26,194,1,0,0,0.0,Referral,Closed,,Alex Johnson
JOB-10905,HR Manager,Sales,New York,2024-10-07,,85,5,2,2,7116.68,Company Website,Filled,Candidate-10905,Taylor Davis
JOB-10906,Product Manager,Engineering,New York,2024-12-31,2025-02-21,114,4,3,0,0.0,Recruiter,Closed,,Chris Lee
JOB-10907,Product Manager,Sales,Berlin,2023-01-11,2023-03-13,170,4,3,3,12085.18,Recruiter,Filled,Candidate-10907,Alex Johnson
